id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website
95875,17636,iteris,,$0.14 b,,428.0,,,,$0.13 b,,$3.49,,,,iteris,usa,,,,,,,,,3,,,
24749,4743,cabot corporation,usa,$4.02 b,,,,,,,,$71.44,,,,cabot corporation,usa,3.029 billion usd,,,,,,,,,,,
155542,150252,riyad bank,saudiarabia,$25.37 b,,,,,,,,$8.46,,,,riyad bank,,sr112.01 billion,,5660,,,mr. mohammed abdullah alyahya,,,,,,
156135,39274,stratasys,israel,$0.94 b,,,,,,,,$14.12,,,,stratasys,,,,,,,,,,,,,httpswww.stratasys.com
111683,84706,quidelortho,usa,$5.82 b,,,,,,,,$88.13,,,,quidelortho,usa,,,,,,,,,$84.58,,,
162364,66399,copart,usa,$30.23 b,,,,,,,,$63.48,,,,copart,,,1982.0,,business services supplies,,,$3.2b,,,,,
84116,33897,meridian energy,new zealand,,,,,,,,,$3.33,,,,meridian energy,,,,867,,,,,,,,,httpswww.meridianenergy.co.nz
167625,102864,aeroporto g. marconi bologna,italy,$0.30 b,,,,,,,,$8.49,,,,aeroporto g. marconi bologna,italy,$0.30 b,,,,,,,,$8.39,,,
55142,1855,just eat takeaway.com,netherlands,,2000,,retail internet or mobile app based business food service ecommerce,,not found,4953 million usd,,,,,,just eat takeaway.com,netherlands,19.817 billion usd,,,,,,,,,,,
159243,58890,emergent biosolutions,usa,$0.67 b,,,,,,,,$13.51,,,,emergent biosolutions,usa,,1998,,healthcare healthcare products pharmaceutical biopharmaceutical,,not found,1792 million usd,,,,,
171642,68104,nephos technologies,uk,,2011,25,,technology,,17559447,,,,,,nephos technologies,uk,,2011,,,technology,,,,,,,
47412,5801,shandong xinchao energy corporation,,,,,,,,,,,,,httpwww.xinchaoenergy.com,shandong xinchao energy corporation,china,2.061 billion usd,,,,,,,,,,,
131996,70988,danone,france,,1919,98105,food soft beverages alcohol tobacco,,antoine bernard de saintaffrique,$28.7b,,,,,,danone,france,$37.97 b,,,,,,,,,,,
111824,85500,shoals technologies,usa,$3.16 b,,,,,,,,$27.36,,,,shoals technologies,usa,,,,,,,,,$28.32,,,
155812,87394,interfor,canada,$0.82 b,,,,,,,,$16.08,,,,interfor,canada,,,,,,,,,$15.69,,,
108182,821,national bank of canada,,$24.4b,,29509,financial services,,,$11.1b,,,,600 de la gauchetiere st w 7th floor montreal quebec h3b4l2,www.nbc.ca,national bank of canada,canada,26.707 billion usd,,,,,jean houde,,,,,,
26347,509,autozone,usa,$46.15 b,,,,,,,,$2455,,,,autozone,usa,33.376 billion usd,,,,,william c. rhodes iii,,,,,,
176128,86187,software ag,,€2.29 billion,,4819,,,mr. sanjay brahmawar,,,,,,,software ag,germany,,,,,,,,,$27.78,,,
169651,96737,semiconductor manufacturing international corp,china,,,,semiconductors,technology,,,688981,,,,,semiconductor manufacturing international corp,china,$28.24 b,,,semiconductors,technology,,,688981,,,,
156786,15288,jyp entertainment,southkorea,$1.73 b,,,,,,,,$52.38,,,,jyp entertainment,s. korea,,,,,,,,,50,,,
130335,15443,harmonic,,,,1267,,,,,,,,,,harmonic,usa,,,,,,,,,14,,,
166411,16018,teekay tankers,canada,$1.01 b,,,,,,,,$29.97,,,,teekay tankers,canada,,,,,,,,,27,,,
45178,35173,voltronic power technology,,,,3300,,,,,,,,,httpsvoltronicpower.com,voltronic power technology,,,,3300,,,,,,,,,httpsvoltronicpower.com
46313,36305,canopy growth corporation,,,,4434,,,,,,,,,httpswww.canopygrowth.com,canopy growth corporation,,,,4434,,,,,,,,,httpswww.canopygrowth.com
122330,54632,halma,,,,7120,,,andrew williams,,,,,,,halma,uk,,1894,,industries technology machinery manufacturing conglomerate,,andrew williams,1796 million usd,,,,,
114977,7130,alexander & baldwin,usa,$1.39 b,,,,,,,,$19.17,,,,alexander & baldwin,usa,1.517 billion usd,,,,,,,,,,,
133220,3177,kumho petrochemical,south korea,,1970,1401,chemicals,,chankoo park,$7.4b,,,,,,kumho petrochemical,south korea,6.219 billion usd,,,,,,,,,,,
11347,0,apple,usa,,,,,,,,,130,,,,apple,usa,2510.000 billion usd,,,,,tim cook,,,,,,
124870,35483,nien made enterprise,,,,,,,,,,,,,,nien made enterprise,,,,,,,,,,,,,httpwww.nienmade.com
123687,44310,zim integrated shipping services ltd.,,,,3782,,,,,,,,,,zim integrated shipping services ltd.,,,,3782,,,,,,,,,httpswww.zim.com
115668,5006,st. joe company,usa,$2.54 b,,,,,,,,$43.65,,,,st. joe company,usa,2.718 billion usd,,,,,,,,,,,
110115,67240,ganfeng lithium co. ltd,china,$27.25 b,,5533,chemicals,basic materials,mr. liangbin li,,002460,,,,,ganfeng lithium co. ltd,,,,employees 5533,,,ceo mr. liangbin li,,,,,,
53301,21,j p morgan chase & co,usa,,2000,,financial services banking services credit cards asset management,,william b. harrison jr.,121640 million usd,,,,,,j p morgan chase & co,usa,477.960 billion usd,,,,,william b. harrison jr.,,,,,,
125224,35835,zhejiang expressway,,,,,,,,,,,,,,zhejiang expressway,,,,,,,,,,,,,httpwww.zjec.com.cn
110052,96827,"verisign, inc.",united states,$24.81 b,april 12 1995,902,softwareinfrastructure,technology,mr. d. james bidzos,,vrsn,,,,,"verisign, inc.",united states,$24.81 b,,,softwareinfrastructure,technology,,,vrsn,,,,
56202,2920,topsports international holdings,hong kong,,1999,,industries retail sports goods rent lease services,,not found,4063 million usd,,,,,,topsports international holdings,hong kong,8.400 billion usd,,,,,,,,,,,
63045,51377,shanghai kaibao pharmaceutical,china,,not found,,healthcare pharmaceutical healthcare products,,not found,not found,,,,,,shanghai kaibao pharmaceutical,,,,,,,,,,,,,httpwww.xykb.com
165318,92585,jumbo s.a.,,$2.34 b,,,,,,,,$17.22,,,,jumbo s.a.,,,1986,,consumer goods,toys,,,,,,,
154739,151061,o'reilly automotive,usa,$50.98 b,,,,,,,,$814.81,,,,o'reilly automotive,usa,45.97 billion usd,1957.0,83636,,,gregory d. johnson,,,,,,
147125,92824,eaton corporation,,,1911,,conglomerate,,,,,,,,,eaton corporation,,,1911,,conglomerate,,,,,,,,
155194,111215,panasonic,japan,$20.63 b,,,,,,,,$8.84,,,,panasonic,japan,$21.76 b,,,,,,,,$9.32,,,
181209,109857,koninklijke dsm n.v.,,€28.28 billion,,21358,,,mr. dimitri de vreeze,,,,,,,koninklijke dsm n.v.,netherlands,$31.25 b,,21358,specialty chemicals,basic materials,mr. dimitri de vreeze,,dsm,,,,
99470,54958,persimmon,uk,$4.89 b,,,,,,,,$15.27,,,,persimmon,uk,,1972,,consumer cyclical construction real estate,,not found,4725 million usd,,,,,
69031,69030,nordspaoaa(14905851),,,,,,,,,,,,harju maakond tallinn mustamaa¤e linnaosa kadaka tee 70a 12618,,nordspaoaa(14905851),,,,,,,,,,,,harju maakond tallinn mustamaa¤e linnaosa kadaka tee 70a 12618,
124421,3437,shanghai electric power company,,,,,,,,,,,,,,shanghai electric power company,china,2.944 billion usd,,,,,,,,,,,
112125,22862,sunlight reit,hong kong,$0.76 b,,,,,,,,$0.45,,,,sunlight reit,hong kong,$0.65 b,,,,,,,,$0.39,,,
58384,46703,sabre corporation,usa,,1960,,technology software and it software products,,not found,1688 million usd,,,,,,sabre corporation,,,,7583,,,,,,,,,httpswww.sabre.com
109135,18859,"ms&ad insurance group holdings, inc.",,$17.6b,,38944,financial services,,,$44.6b,,,,tokyo sumitomo twin bldg. west tower 2272 shinkawa chuoku 1040033,www.msadhd.com,"ms&ad insurance group holdings, inc.",japan,us$18.75 billion,,41501,insuranceproperty casualty,financials,mr. noriyuki hara,,,,,,
159945,29338,fazio,italy,,2014,7.0,,retail,,3375810,,,,,,fazio,italy,,2014,7,retail,,,3375810,,,,,
112584,21204,guardforce ai,singapore,$9.05 m,,,,,,,,$0.16,,,,guardforce ai,singapore,$9.29 m,,,,,,,,$0.17,,,
85674,36213,kinaxis,canada,,,,,,,,,$105.83,,,,kinaxis,,,,986,,,,,,,,,httpswww.kinaxis.comen
60326,38647,crestwood equity partners lp,usa,,not found,,energy consumer services oil and gas,,not found,4569 million usd,,,,,,crestwood equity partners lp,,,,645,,,,,,,,,httpswww.crestwoodlp.com
152245,122347,dynatrace,usa,$10.96 b,,,,,,,,$38.10,,,,dynatrace,,,,2779,,,rick m. mcconnell,,,,,,
162301,154907,telstra,australia,$33.08 b,,,,,,,,$2.86,,,,telstra,australia,$32.92 b,,,,,,,,$2.85,,,
167960,158551,ac immune,switzerland,$0.20 b,,,,,,,,$2.41,,,,ac immune,switzerland,$0.19 b,,,,,,,,$2.39,,,
100952,48918,vector group,usa,$1.76 b,,,,,,,,$11.42,,,,vector group,,,,500,,,,,,,,,httpswww.vectorgroupltd.com
166746,87441,magic software,israel,$0.77 b,,,,,,,,$15.69,,,,magic software,israel,,,,,,,,,$15.63,,,
98190,12412,moncler,italy,$14.47 b,,,,,,,,$53.83,,,,moncler,italy,,,,,,,,,55,,,
133578,58354,bank of xi'an,china,,1997,3381,banking,,not found,$2.3b,,,,,,bank of xi'an,china,,not found,,financial services banking services,,not found,1047 million usd,,,,,
169250,66813,"sk hynix, inc.",south korea,,,,semiconductors,technology,,,000660,,,,,"sk hynix, inc.",,,,employees 29047,,,,,,,,,
98393,54946,shandong gold mining,china,$11.57 b,,,,,,,,$2.77,,,,shandong gold mining,china,,1975,,basic materials mining gold mining metals precious metals,,not found,5326 million usd,,,,,
132309,122404,hindalco industries,india,,1958,23555,materials,,satish p. pai,$24.3b,,,,,,hindalco industries,,,,23555,,,satish pai,,,,,,
132340,121312,relx,united kingdom,,1903,33500,business services supplies,,erik engstrom,$10b,,,,,,relx,,,,33500,,,erik engstrom,,,,,,
123606,85741,ironsource,,,,930,,,,,,,,,,ironsource,israel,,,,,,,,,$2.74,,,
123504,52787,cts eventim ag & co. kgaa,,,,3202,,,,,,,,,,cts eventim ag & co. kgaa,germany,,,3202,,communication services,,440 million usd,,,,,
95948,88415,markforged,,$0.26 b,,374.0,,,,$97.93 m,,$1.38,,,,markforged,usa,,,,,,,,,$1.38,,,
155501,65615,cme group,usa,$64.02 b,,,,,,,,$177.97,,,,cme group,,,1898.0,,diversified financials,,,$4.7b,,,,,
188542,155700,merck,,$210.38 billion,,67000,,,mr. robert m. davis j.d.,,,,,,,merck,usa,$278.34 b,,,,,,,,$109.78,,,
44960,34952,adani power,,,,2400,,,,,,,,,httpwww.adanipower.com,adani power,,,,2400,,,,,,,,,httpwww.adanipower.com
132652,100338,grupo aval,colombia,,1994,80565,diversified financials,,luis carlos sarmiento gutierrez,$10.3b,,,,,,grupo aval,lombia,$2.76 b,,,,,,,,$2.33,,,
60358,7088,ain holdings,japan,,1969,,healthcare pharmacy retail,,not found,2308 million usd,,,,,,ain holdings,japan,2.398 billion usd,,,,,,,,,,,
63497,53397,amgen,,,,,,,,,,,,,,amgen,usa,,1980,,healthcare pharmaceutical biopharmaceutical biotechnology healthcare products technology,,robert a. bradway,25979 million usd,,,,,
171474,73123,audience serv,germany,,2008,92,,advertising,,6107018,,,,,,audience serv,germany,,2008,,,advertising,,6107018,,,,,
50199,23424,citizen watch,,,,,,,,,,,,,httpswww.citizenwatches.co.in,citizen watch,japan,$1.15 b,,,,,,,,$4.24,,,
151692,71785,bath & body works,,,1990 32 years ago 1990 new albany ohio u.s.,,retail,,,,,,,,,bath & body works,united states,$12.74 b,,,,,,,,,,,
156221,114545,american axle & manufacturing,usa,$1.01 b,,,,,,,,$8.88,,,,american axle & manufacturing,usa,$0.92 b,,,,,,,,$8.09,,,
115794,4839,equity commonwealth,usa,$2.78 b,,,,,,,,$25.48,,,,equity commonwealth,usa,3.220 billion usd,,,,,,,,,,,
57218,45536,samsung heavy industries,south korea,,1974,,industries aerospace and defense,,not found,4953 million usd,,,,,,samsung heavy industries,,,,10008,,,,,,,,,httpwww.samsungshi.com
151197,32184,bloomberg lp,usa,,,24315,,,,,,,,,,bloomberg lp,,,,24315,,,,,,,,,httpswww.bloomberg.com
162715,93486,exor,netherlands,$17.89 b,,,,,,,,$77.63,,,,exor,,,1927,,financials,investment services,,,,,,,
97788,71620,equity residential,usa,$25.05 b,,,,,,,,$63.93,,,,equity residential,united states,$34.27 b,,,,,,,,,,,
63815,26111,orange,,,,,,,,,,,,,,orange,france,$26.02 b,,,,,,,,$9.79,,,
157534,18411,field trip health,canada,$6.71 m,,,,,,,,$0.07000,,,,field trip health,canada,,,,,,,,,0,,,
159710,67729,tecnimed,italy,,1976,32.0,,health,,9551790,,,,,,tecnimed,italy,,1976,,,health,,,,,,,
48841,7232,asseco poland,,,,,,,,,,,,,httpsasseco.com,asseco poland,poland,1.827 billion usd,,,,,,,,,,,
132628,19679,equity residential,united states,,1993,2400,diversified financials,,mark j. parrell,$2.4b,,,,,,equity residential,usa,$24.28 b,,,,,,,,$61.96,,,
132953,42389,goertek,china,,2001,95780,technology hardware equipment,,long jiang,$12.1b,,,,,,goertek,,,,87346,,,,,,,,,httpswww.goertek.com
132491,33266,st. james's place,united kingdom,,not found,2014,insurance,,andrew martin croft,$24.4b,,,,,,st. james's place,,,,2014,,,,,,,,,httpswww.sjp.co.uk
19796,12388,ucb,belgium,$14.48 b,,,,,,,,$76.27,,,,ucb,belgium,,,,,,,,,79,,,
165550,127066,globaldata,uk,$1.96 b,,,,,,,,$15.70,,,,globaldata,,,,,,,,,,,,,
161996,63885,boston scientific,usa,$65.34 b,,,,,,,,$45.62,,,,boston scientific,,,,,,,,,,,,,
122575,33194,coal india,,,,272445,,,,,,,,,,coal india,,,,272445,,,,,,,,,httpswww.coalindia.in
150105,109780,dell technologies inc.,,$38.16 billion,september 7 2016,133000,,,mr. michael saul dell,,,,,,,dell technologies inc.,united states,$38.16 b,september 7 2016,133000,computer hardware,technology,mr. michael saul dell,,dell,,,,
121457,82782,sempra energy,,,,4537,,,jeffrey w. martin,,,,,,,sempra energy,usa,,,,,,,,,$160.83,,,
153755,54845,lufax,china,$6.10 b,,,,,,,,$2.67,,,,lufax,china,,2011,,financial services technology software and it,,not found,9710 million usd,,,,,
85409,47699,subsea 7,luxembourg,,,,,,,,,$12.02,,,,subsea 7,,,,,,,,,,,,,httpswww.subsea7.com
71201,64677,loews,united states,$15.94 b,,,,,,,,,,,,loews,united states,,,,,,,$14.67 b,,,,,
96361,31699,bristol-myers squibb company,united states,$170.56 b,,,drug manufacturersgeneral,healthcare,,,bmy,,,,,bristol-myers squibb company,,,,32200,,,giovanni caforio,,,,,,httpswww.bms.com
63040,51372,wistron neweb corporation,taiwan,,not found,,technology communications equipment,,not found,2222 million usd,,,,,,wistron neweb corporation,,,,,,,,,,,,,httpswww.wnc.com.tw
97745,63601,swiss re,switzerland,$26.90 b,,,,,,,,$93.12,,,,swiss re,,,,,,,,,,,,,
32474,25941,garmin,,,,18700,,,clifton a. pemble,,,,,,httpswww.garmin.com,garmin,switzerland,$18.08 b,,,,,,,,$94.34,,,
171992,73641,activ bilanz,germany,,1998,10,,property,,17286985,,,,,,activ bilanz,germany,,1998,,,property,,17286985,,,,,
187729,56051,bank ozk,,$5.51 billion,,2542,,,mr. george g. gleason ii,,,,,,,bank ozk,usa,,1903,,financial services banking services,,not found,1096 million usd,,,,,
162134,26322,simon property group,usa,$46.27 b,,,,,,,,$123.65,,,,simon property group,usa,$44.55 b,,,,,,,,$119.05,,,
163586,2457,singapore exchange,singapore,$7.44 b,,,,,,,,$6.96,,,,singapore exchange,singapore,7.953 billion usd,,,,,,,,,,,
31901,298,progressive corporation,,,,49000,,,tricia griffith,,,,,,httpswww.progressive.com,progressive corporation,usa,56.388 billion usd,,,,,peter b. lewis,,,,,,
95503,87225,gopro,,$0.87 b,,766.0,,,,$1.16 b,,$5.61,,,,gopro,usa,,,,,,,,,$5.61,,,
60397,15649,kronos worldwide,usa,,1916,,basic materials chemicals,,not found,1939 million usd,,,,,,kronos worldwide,usa,,,,,,,,,10,,,
25147,13334,mdu resources,usa,$6.17 b,,,,,,,,$30.39,,,,mdu resources,usa,,,,,,,,,31,,,
132395,12525,resona holdings,japan,,2001,20308,banking,,kazuhiro higashi,$7.5b,,,,,,resona holdings,japan,,,,,,,,,5,,,
151222,71172,larsen & toubro,india,35.83 billion usd,1938.0,45268,,,s n subrahmanyan,,,,,,,larsen & toubro,india,$31.13 b,,,,,,,,,,,
60818,49150,"blend labs, inc.",usa,,not found,,software and it cloud services technology financial services,,not found,234 million usd,,,,,,"blend labs, inc.",,,,1689,,,,,,,,,httpsblend.com
64109,19819,novolipetsk steel,,,,,,,,,,,,,,novolipetsk steel,russia,$12.94 b,,,,,,,,$2.16,,,
143824,49814,momenta,china,,2016,,artificial intelligence,,,,,,beijing,,,momenta,,,,,,,,,,,,,httpsmomentagroup.com
169733,43013,the mosaic company,united states,,,,agricultural inputs,basic materials,,,mos,,,,,the mosaic company,,,,12525,,,james c. o rourke,,,,,,httpwww.mosaicco.com
125175,57474,korn ferry,,,,10779,,,,,,,,,,korn ferry,usa,,1969,,industries technology outsourcing and staffing,,not found,2643 million usd,,,,,
57777,36096,yixintang pharmaceutical group,china,,not found,,healthcare pharmaceutical healthcare products pharmacy retail,,not found,2123 million usd,,,,,,yixintang pharmaceutical group,,,,,,,,,,,,,httpwww.hx8886.com
121853,42464,telefonica sa,,,,114042,,,jose maria alvarezpallete lopez,,,,,,,telefonica sa,,,,114042,,,jose maria alvarezpallete lopez,,,,,,httpswww.telefonica.com
133758,15226,hexaware technologies,,,1990 33 yrs old,,it services consulting,,,,,,,,,hexaware technologies,india,,,,,,,,,6,,,
187911,90586,sysco corporation,,$42.22 billion,,58000,,,mr. kevin p. hourican,,,,,,,sysco corporation,united states,,,,,consumer staples,,,syy,,,,
158819,102780,global indemnity,none,$0.43 b,,,,,,,,$29.99,,,,global indemnity,yman islands,$0.34 b,,,,,,,,$23.29,,,
132834,11859,welltower,united states,,1970,464,diversified financials,,shankh mitra,$4.7b,,,,,,welltower,usa,,,,,,,,,70,,,
178998,96920,crrc corp ltd,,cn¥141.33 billion,,164177,,,not found,,,,,,,crrc corp ltd,china,$22.21 b,,,railroads,industrials,,,601766,,,,
107167,32314,chocoladefabriken lindt & sprungli ag,,$25.9b,,9541,consumer packaged goods,,,$5.0b,,,,seestrasse 204 kilchberg 8802,www.lindtspruengli.com,chocoladefabriken lindt & sprungli ag,,,,13500,,,dieter weisskopf,,,,,,httpswww.lindtspruengli.com
114820,101453,mechel pao,russia,$1.20 b,,,,,,,,$2.25,,,,mechel pao,russia,$1.20 b,,,,,,,,$2.25,,,
20108,13450,silgan holdings,usa,$5.84 b,,,,,,,,$53.09,,,,silgan holdings,usa,,,,,,,,,52,,,
58062,24424,multichoice group,south africa,,1994,,communication services entertainment,,not found,3288 million usd,,,,,,multichoice group,south africa,$2.91 b,,,,,,,,$6.86,,,
99709,55617,gds holdings,china,$4.15 b,,,,,,,,$21.11,,,,gds holdings,china,,2006,,technology software and it software products data centers,,not found,1227 million usd,,,,,
63439,41608,tesla,,,,,,,,,,,,,,tesla,,,,99290,,,elon musk,,,,,,httpswww.tesla.com
65142,63293,bank of america,,,1904.0,,banking and financial services,,,$96.8b,,,,,,bank of america,,,,,,,,,,,,,
122940,43557,industrial securities,,,,8906,,,,,,,,,,industrial securities,,,,8906,,,,,,,,,httpswww.xyzq.com.cn
82641,26464,bnp paribas,france,,,,,,,,,$65.00,,,,bnp paribas,france,$67.44 b,,,,,,,,$54.68,,,
41354,9761,wistron neweb corporation,,,,,,,,,,,,,httpswww.wnc.com.tw,wistron neweb corporation,taiwan,1.021 billion usd,,,,,,,,,,,
155964,87260,bain capital,usa,$0.86 b,,,,,,,,$13.45,,,,bain capital,usa,,,,,,,,,$13.30,,,
96935,18791,zebra technologies corporation,united states,$21.87 b,,,communication equipment,technology,,,zbra,,,,,zebra technologies corporation,united states,$21.87 billion,1969,9800,communication equipment,technology,mr. anders gustafsson,$4.448 billion fy 2020,,,,,
176265,37438,societe bic sa,,€2.06 billion,,11246,,,mr. gonzalve bich,,,,,,,societe bic sa,,,,,,,,,,,,,httpswww.bicworld.comen
20216,2358,smartsheet,usa,$4.70 b,,,,,,,,$35.92,,,,smartsheet,usa,9.955 billion usd,,,,,,,,,,,
102071,95628,virgin orbit,usa,$0.72 b,,,,,,,,$2.14,,,,virgin orbit,,$0.55 b,,660.0,,,,$33.17 m,,$1.66,,,
102778,8308,bed bath & beyond,usa,$0.34 b,,,,,,,,$2.91,,,,bed bath & beyond,usa,2.878 billion usd,,,,,,,,,,,
58597,5321,nippon accommodations fund,japan,,2005,,real estate property investments,,not found,172 million usd,,,,,,nippon accommodations fund,japan,2.992 billion usd,,,,,,,,,,,
48216,38210,jpmorgan emerging markets investment trust,,,,,,,,,,,,,httpwww.am.jpmorgan.com,jpmorgan emerging markets investment trust,,,,,,,,,,,,,httpwww.am.jpmorgan.com
149762,19454,lockheed martin corporation,,$124.98 billion,march 15 1995,114000,,,mr. james d. taiclet jr.,,,,,,,lockheed martin corporation,united states,$124.98 billion,march 15 1995,114000,aerospace defense,industrials,mr. james d. taiclet jr.,us$65.4 billion 2020,,,,,
153699,34586,flowers foods,usa,$5.86 b,,,,,,,,$27.76,,,,flowers foods,,,,8900,,,,,,,,,httpswww.flowersfoods.com
131997,70989,nippon steel,japan,,1950,106226,materials,,shoji muneoka,$57.5b,,,,,,nippon steel,japan,$14.92 b,,,,,,,,,,,
103922,18271,sphere 3d,canada,$24.97 m,,,,,,,,$0.36,,,,sphere 3d,canada,,,,,,,,,0,,,
99404,3488,astral poly technik,india,$5.11 b,,,,,,,,$25.39,,,,astral poly technik,india,4.452 billion usd,,,,,,,,,,,
62569,40887,showa aircraft industry,japan,,not found,,industries aircraft parts automobile parts machinery manufacturing engineering products,,not found,not found,,,,,,showa aircraft industry,,,,,,,,,,,,,httpswww.showaaircraft.co.jp
54375,42702,genuine parts company,usa,,1925,,consumer cyclical automobile automobile parts retail capital goods,,paul d. donahue,18870 million usd,,,,,,genuine parts company,,,,52000,,,paul d. donahue,,,,,,httpswww.genpt.com
67350,18987,liberty broadband corporation,,,,,,,ceo mr. gregory b. maffei,,,,,,,liberty broadband corporation,united states,$23.40 billion,,,entertainment,communication services,mr. gregory b. maffei,,,,,,
82631,11508,enbridge,canada,,,,,,,,,$41.76,,,,enbridge,canada,,,,,,,,,41,,,
151446,830,ongc,india,26.47 billion usd,1956.0,30105,,,subhash kumar,,,,,,,ongc,india,21.084 billion usd,,,,,,,,,,,
53879,32202,transdigm group,usa,,1993,,industries aircraft parts aerospace products electronics lighting products audio video systems capital goods aerospace and defense space products,,w. nicholas howley,4798 million usd,,,,,,transdigm group,,,,13300,,,w. nicholas howley,,,,,,httpswww.transdigm.com
156680,49311,nongshim,southkorea,$1.60 b,,,,,,,,$277.23,,,,nongshim,,,,,,,,,,,,,httpeng.nongshim.com
171174,128047,learning technologies group,uk,,2013,932,,technology,,19446429,,,,,,learning technologies group,,,,,,,,,,,,,
58419,14766,gestamp automocion,spain,,1997,,consumer cyclical automobile parts metal fabrication products engineering products automobile,,not found,8925 million usd,,,,,,gestamp automocion,spain,,,,,,,,,4,,,
57046,45381,rand merchant investment holdings,south africa,,2010,,financial services investments insurance,,not found,1129 million usd,,,,,,rand merchant investment holdings,,,,,,,,,,,,,httpsrmih.co.za
154285,64960,grasim industries,india,$13.58 b,,,,,,,,$20.63,,,,grasim industries,india,,,,,,,$12.35 b,,,,,
65719,25747,weichai power,,,2002.0,,capital goods,,,$31.4b,,,,,,weichai power,china,$13.36 b,,,,,,,,$1.34,,,
132087,54148,canon,japan,,1937,184034,business services supplies,,fujio mitarai,$32b,,,,,,canon,japan,,1937,,technology cameras accessories medical equipment audio video systems printers electronics machinery manufacturing consumer electronics manufacturing video making products computers hardware,,fujio mitarai,25637 million usd,,,,,
120594,118640,mount auburn hospital,united states,,,,,,,,,,cambridge,330 mt auburn st,,mount auburn hospital,united states,,,,,,,,,,cambridge,330 mt auburn st,
167506,113731,hathway,india,$0.35 b,,,,,,,,$0.20,,,,hathway,india,$0.35 b,,,,,,,,$0.20,,,
97913,83226,michelin,france,$20.33 b,,,,,,,,$28.51,,,,michelin,france,,,,,,,,,$32.09,,,
82991,26172,bank of ningbo,china,,,,,,,,,$5.10,,,,bank of ningbo,china,$30.34 b,,,,,,,,$4.59,,,
171735,160178,nikkel art,belgium,,2010,26,,ecommerce,,3762160,,,,,,nikkel art,belgium,,2010,26.0,,ecommerce,,3762160,,,,,
73967,63595,tesco,,,,,,,,,,,,,,tesco,,,,,,,,,,,,,
153382,2185,under armour,usa,$5.09 b,,,,,,,,$10.63,,,,under armour,usa,10.081 billion usd,,,,,,,,,,,
178775,57996,lithium americas corp.,,c$5.34 billion,,350,,,mr. jonathan d. evans,,,,,,,lithium americas corp.,canada,,2007,,basic materials mining,,not found,not found,,,,,
132775,66237,mediobanca,italy,,1946,4576,banking,,alberto nicola nagel,$3.7b,,,,,,mediobanca,,,1946.0,,banking,,,$3.7b,,,,,
96610,19170,"align technology, inc.",united states,$34.49 b,,,medical devices,healthcare,,,algn,,,,,"align technology, inc.",united states,$34.49 billion,1997,22540,medical devices,healthcare,mr. joseph m. hogan,us$2.471 billion fiscal year ended 31 december 2020,,,,,
110916,53719,idexx laboratories,usa,$36.05 b,,,,,,,,$435.30,,,,idexx laboratories,usa,,1983,,healthcare healthcare products pharmaceutical animal health medicine animal healthcare companies biotechnology technology health care diagnostics,,jonathan w. ayers,3215 million usd,,,,,
155706,64196,procter & gamble,usa,$352.59 b,,,,,,,,$148.80,,,,procter & gamble,united states,,,,,,,$79.62 b,,,,,
98246,64999,franklin resources,usa,$13.53 b,,,,,,,,$27.10,,,,franklin resources,united states,,,,,,,$8.72 b,,,,,
167489,22441,citizens & northern corp,usa,$0.36 b,,,,,,,,$23.29,,,,citizens & northern corp,usa,$0.37 b,,,,,,,,$24.05,,,
161887,154830,lockheed martin,usa,$116.17 b,,,,,,,,$443.28,,,,lockheed martin,usa,$116.50 b,,,,,,,,$444.55,,,
133698,84443,dxc technology,,,2017 6 yrs old,,it services consulting,,,,,,,,,dxc technology,usa,,,,,,,,,$28.81,,,
156514,86888,vip industries,india,$1.20 b,,,,,,,,$8.53,,,,vip industries,india,,,,,,,,,$8.66,,,
86926,23399,capitol federal savings bank,usa,,,,,,,,,$8.71,,,,capitol federal savings bank,usa,$1.13 b,,,,,,,,$8.25,,,
100503,49769,flywire,usa,$2.47 b,,,,,,,,$22.68,,,,flywire,,,,473,,,,,,,,,httpswww.flywire.com
60346,38671,hamburger hafen und logistik,germany,,1885,,industries transportation shipping,,not found,1465 million usd,,,,,,hamburger hafen und logistik,,,,,,,,,,,,,httpshhla.de
144710,67612,bolt,united states,,2014,,fintech,,,,,,san francisco,,,bolt,estonia,,2013,,,technology,,,,,,,
152637,5706,lic housing finance,india,$2.68 b,,,,,,,,$4.88,,,,lic housing finance,india,2.887 billion usd,,,,,,,,,,,
43332,1721,advanced micro-fabrication equipment china,,,,,,,,,,,,,httpswww.amecinc.com,advanced micro-fabrication equipment china,china,14.633 billion usd,,,,,,,,,,,
133150,25081,synovus,united states,,1888,4988,banking,,kevin s. blair,$2.1b,,,,,,synovus,usa,$5.71 b,,,,,,,,$39.26,,,
150942,19612,nxp semiconductors,netherlands,58.86 billion usd,2006.0,31000,,,kurt sievers richard l. clemmer,,,,,,,nxp semiconductors,netherlands,$42.48 b,,,,,,,,$163.95,,,
