id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website
61801,56424,"guizhou aviation technical development co., ltd",china,,not found,,industries aerospace and defense,,not found,not found,,,,,,western securities,china,,not found,,financial services stock markets trading capital markets securities brokerage services,,not found,981 million usd,,,,,
110492,12651,lockheed martin,usa,$130.04 b,,,,,,,,$496.23,,,,vf corporation,usa,,,,,,,,,30,,,
151499,82848,sirius xm holdings,usa,24.80 billion usd,2008.0,5590,,,jennifer c. witz,,,,,,,autozone,usa,,,,,,,,,$2369,,,
87683,84140,silverbow resources,usa,,,,,,,,,$27.37,,,,jones lang lasalle,usa,,,,,,,,,$177.16,,,
159286,24982,harsco,usa,$0.58 b,,,,,,,,$7.39,,,,rayonier,usa,$5.18 b,,,,,,,,$34.63,,,
100019,2728,hecla mining,usa,$3.35 b,,,,,,,,$5.53,,,,ingredion,usa,5.887 billion usd,,,,,,,,,,,
55699,8208,japan real estate investment corporation,japan,,2001,,real estate property investments investments commercial properties,,not found,524 million usd,,,,,,liquid global,japan,7693,,,,,,,,,,,
156658,113230,mirion technologies,usa,$1.58 b,,,,,,,,$7.60,,,,park-ohio holdings,usa,$0.16 b,,,,,,,,$12.64,,,
158334,87070,dzs inc,usa,$0.40 b,,,,,,,,$12.99,,,,central securities,usa,,,,,,,,,$35.33,,,
166165,19885,enovix,usa,$1.25 b,,,,,,,,$7.96,,,,cubesmart,usa,$9.51 b,,,,,,,,$42.09,,,
166788,114698,g-iii apparel group,usa,$0.73 b,,,,,,,,$15.58,,,,kkr real estate finance trust,usa,$1.06 b,,,,,,,,$15.38,,,
88668,87264,great ajax,usa,,,,,,,,,$8.58,,,,amerisafe,usa,,,,,,,,,$52.70,,,
23256,19996,cresco labs,usa,$0.97 b,,,,,,,,$3.28,,,,doximity,usa,$6.69 b,,,,,,,,$34.76,,,
85708,22510,flywire,usa,,,,,,,,,$26.37,,,,torrid,usa,$0.40 b,,,,,,,,$3.92,,,
83694,21791,aspentech,usa,,,,,,,,,$200.74,,,,latch,usa,$0.11 b,,,,,,,,$0.76,,,
162692,273,ka?,japan,$18.36 b,,,,,,,,$40.20,,,,kddi corporation,japan,69.533 billion usd,,,,,takashi tanaka,,,,,,
24982,19582,rayonier,usa,$5.18 b,,,,,,,,$34.63,,,,enterprise products,usa,$51.90 b,,,,,,,,$23.86,,,
154423,24678,adt,usa,$8.78 b,,,,,,,,$9.62,,,,onto innovation,usa,$3.76 b,,,,,,,,$75.96,,,
152837,103167,bank ozk,usa,$4.79 b,,,,,,,,$40.81,,,,territorial bancorp,usa,$0.20 b,,,,,,,,$22.46,,,
166215,87596,dorchester minerals,usa,$1.20 b,,,,,,,,$31.37,,,,redfin,usa,,,,,,,,,$6.15,,,
89261,87203,comstock mining,usa,,,,,,,,,$0.54,,,,allogene therapeutics,usa,,,,,,,,,$7.06,,,
156942,102000,sonos,usa,$2.32 b,,,,,,,,$18.36,,,,deluxe,usa,$0.76 b,,,,,,,,$17.76,,,
158786,101202,great lakes dredge & dock corp.,usa,$0.43 b,,,,,,,,$6.50,,,,huron consulting,usa,$1.47 b,,,,,,,,$73.98,,,
166804,112795,orthofix medical,usa,$0.73 b,,,,,,,,$20.48,,,,party city,usa,$42.4 m,,,,,,,,$0.37,,,
53575,1630,whatsapp,usa,,2009,,technology communication services,,not found,not found,,,,,,jack henry & associates,usa,13.055 billion usd,,,,,,,,,,,
90377,71160,general dynamics corporation,united states,,,,,industrials,,,gd,,,,,sherwin-williams,united states,$64.22 b,,,,,,,,,,,
111582,110580,lincoln electric,usa,$9.07 b,,,,,,,,$156.73,,,,caterpillar,usa,$122.88 b,,,,,,,,$236.13,,,
157191,53568,kadant,usa,$2.23 b,,,,,,,,$191.47,,,,air products and chemicals,usa,,1940,,basic materials chemicals industrial gases,,seifi ghasemi,10323 million usd,,,,,
154364,84487,celsius holdings,usa,$8.33 b,,,,,,,,$109.30,,,,starwood property trust,usa,,,,,,,,,$20.14,,,
101582,23869,german american bancorp,usa,$1.09 b,,,,,,,,$37.10,,,,adtalem global education,usa,$1.76 b,,,,,,,,$38.95,,,
60833,6903,hmt (xiamen) new technical materials co. ltd,china,,not found,,consumer cyclical textile,,not found,not found,,,,,,besttone holding,china,1.229 billion usd,,,,,,,,,,,
150948,55820,autodesk,usa,57.70 billion usd,1982.0,11500,,,andrew anagnost,,,,,,,popular,usa,,1926,,financial services banking services,,not found,2554 million usd,,,,,
163685,21814,halozyme therapeutics,usa,$6.95 b,,,,,,,,$51.46,,,,matinas biopharma,usa,$0.12 b,,,,,,,,$0.56,,,
169847,18437,restaurant brands international limited partnership,canada,,,,restaurants,consumer discretionary,,,qsp.un,,,,,liquid media group,canada,,,,,,,,,0,,,
163964,88464,murphy usa,usa,$5.73 b,,,,,,,,$253.98,,,,nautilus biotechnology,usa,,,,,,,,,$2.06,,,
63104,7259,hengkang medical group,china,,not found,,healthcare pharmaceutical,,not found,not found,,,,,,goldenmax international technology,china,1.724 billion usd,,,,,,,,,,,
