,URL,ID,Name,Company code,Marketcap,Share price,Earnings,Revenue,Shares,Employees,Category,Hash
446,https://companiesmarketcap.com/emergent-biosolutions/marketcap/,273.0,Emergent BioSolutions,EBS,$0.66 B,$13.43,$0.15 B,$1.51 B,,2.416,Electricity,-800801453892895456
447,https://companiesmarketcap.com/emergent-biosolutions/marketcap/,273.0,Emergent BioSolutions,EBS,$0.66 B,$13.43,$0.15 B,$1.51 B,,2.416,Utilitycompanies,-7880188492962909296
448,https://companiesmarketcap.com/kimball-international/marketcap/,274.0,Kimball International,KBAL,$0.26 B,$7.26,-$0.05 M,$0.68 B,,2.41,Steelproducers,4242005143441865998
449,https://companiesmarketcap.com/kimball-international/marketcap/,274.0,Kimball International,KBAL,$0.26 B,$7.26,-$0.05 M,$0.68 B,,2.41,Steelindustry,-54470019612759297
450,https://companiesmarketcap.com/renasant/marketcap/,275.0,Renasant Corp,RNST,$2.12 B,$37.97,$0.20 B,$0.60 B,,2.409,Beverages,-5284870312286199973
451,https://companiesmarketcap.com/hayward/marketcap/,276.0,Hayward,HAYW,$2.60 B,$12.33,$0.28 B,$1.40 B,,2.408,Hotels,-4147010109171616253
452,https://companiesmarketcap.com/hayward/marketcap/,276.0,Hayward,HAYW,$2.60 B,$12.33,$0.28 B,$1.40 B,,2.408,Gambling,-2553870588303058339
453,https://companiesmarketcap.com/hayward/marketcap/,276.0,Hayward,HAYW,$2.60 B,$12.33,$0.28 B,$1.40 B,,2.408,Entertainment,6852268802481802111
454,https://companiesmarketcap.com/hayward/marketcap/,276.0,Hayward,HAYW,$2.60 B,$12.33,$0.28 B,$1.40 B,,2.408,Travel,458727220244788973
455,https://companiesmarketcap.com/steve-madden/marketcap/,278.0,Steve Madden,SHOO,$2.61 B,$33.56,$0.32 B,$2.22 B,,2.4,Retail,2932210656109287952
456,https://companiesmarketcap.com/civeo/marketcap/,279.0,Civeo,CVEO,$0.45 B,$33.10,$37.4 M,$0.69 B,,2.4,Realestate,5170806780538916196
457,https://companiesmarketcap.com/civeo/marketcap/,279.0,Civeo,CVEO,$0.45 B,$33.10,$37.4 M,$0.69 B,,2.4,Financialservices,3247786743286756867
458,https://companiesmarketcap.com/globus-medical/marketcap/,280.0,Globus Medical,GMED,$7.42 B,$74.40,$0.20 B,$0.99 B,99.652.000,2.4,Packaging,1415757590594131741
459,https://companiesmarketcap.com/globus-medical/marketcap/,280.0,Globus Medical,GMED,$7.42 B,$74.40,$0.20 B,$0.99 B,99.652.000,2.4,Manufacturing,2771886960464485094
460,https://companiesmarketcap.com/computer-programs-and-systems/marketcap/,281.0,Computer Programs and Systems,CPSI,$0.41 B,$28.89,$28.06 M,$0.31 B,,2.4,Electricity,-800801453892895456
461,https://companiesmarketcap.com/computer-programs-and-systems/marketcap/,281.0,Computer Programs and Systems,CPSI,$0.41 B,$28.89,$28.06 M,$0.31 B,,2.4,Energy,-2882595272621617431
462,https://companiesmarketcap.com/computer-programs-and-systems/marketcap/,281.0,Computer Programs and Systems,CPSI,$0.41 B,$28.89,$28.06 M,$0.31 B,,2.4,OilGas,7683904390150838630
463,https://companiesmarketcap.com/ll-flooring/marketcap/,283.0,LL Flooring,LL,$0.18 B,$6.26,$15.55 M,$1.13 B,,2.4,Retail,2932210656109287952
464,https://companiesmarketcap.com/tredegar/marketcap/,284.0,Tredegar,TG,$0.40 B,$11.80,$59.63 M,$0.97 B,,2.4,Software,6273975210915946900
465,https://companiesmarketcap.com/tredegar/marketcap/,284.0,Tredegar,TG,$0.40 B,$11.80,$59.63 M,$0.97 B,,2.4,Tech,5392941245537608590
466,https://companiesmarketcap.com/csw-industrials/marketcap/,286.0,CSW Industrials,CSWI,$2.02 B,$131.08,$0.11 B,$0.70 B,,2.4,Education,-2647921079241484351
467,https://companiesmarketcap.com/mercury-systems/marketcap/,288.0,Mercury Systems,MRCY,$2.74 B,$47.33,$10.61 M,$0.99 B,,2.386,MediaPress,-6159643471181631199
468,https://companiesmarketcap.com/the-andersons/marketcap/,293.0,The Andersons,ANDE,$1.20 B,$36.04,$0.29 B,$16.43 B,,2.371,Professionalservices,8712968451453521438
469,https://companiesmarketcap.com/dolby/marketcap/,294.0,Dolby,DLB,$7.21 B,$75.55,$0.21 B,$1.25 B,97.077.000,2.368,Financialservices,3247786743286756867
470,https://companiesmarketcap.com/dolby/marketcap/,294.0,Dolby,DLB,$7.21 B,$75.55,$0.21 B,$1.25 B,97.077.000,2.368,Tech,5392941245537608590
471,https://companiesmarketcap.com/rapid7/marketcap/,296.0,Rapid7,RPD,$2.00 B,$33.92,-$0.15 B,$0.65 B,,2.353,Software,6273975210915946900
472,https://companiesmarketcap.com/rapid7/marketcap/,296.0,Rapid7,RPD,$2.00 B,$33.92,-$0.15 B,$0.65 B,,2.353,Tech,5392941245537608590
473,https://companiesmarketcap.com/secureworks/marketcap/,297.0,Secureworks,SCWX,$0.60 B,$7.12,-$0.11 B,$0.47 B,,2.351,Sportsgoods,-818079648815732376
474,https://companiesmarketcap.com/accolade/marketcap/,299.0,Accolade,ACCD,$0.67 B,$9.32,-$0.4 B,$0.35 B,,2.35,Mining,7127826760677441784
475,https://companiesmarketcap.com/townsquare-media/marketcap/,300.0,Townsquare Media,TSQ,$0.13 B,$7.85,$59.38 M,$0.45 B,,2.34,Semiconductors,590283686970277566
476,https://companiesmarketcap.com/townsquare-media/marketcap/,300.0,Townsquare Media,TSQ,$0.13 B,$7.85,$59.38 M,$0.45 B,,2.34,Tech,5392941245537608590
477,https://companiesmarketcap.com/townsquare-media/marketcap/,300.0,Townsquare Media,TSQ,$0.13 B,$7.85,$59.38 M,$0.45 B,,2.34,Manufacturing,2771886960464485094
478,https://companiesmarketcap.com/netscout/marketcap/,301.0,NETSCOUT,NTCT,$2.28 B,$31.68,$62.63 M,$0.89 B,,2.308,Transportation,-2725400413481745490
479,https://companiesmarketcap.com/solarwinds/marketcap/,302.0,SolarWinds,SWI,$1.49 B,$9.23,-$0.87 B,$0.71 B,,2.304,Steelproducers,4242005143441865998
480,https://companiesmarketcap.com/solarwinds/marketcap/,302.0,SolarWinds,SWI,$1.49 B,$9.23,-$0.87 B,$0.71 B,,2.304,Steelindustry,-54470019612759297
481,https://companiesmarketcap.com/now/marketcap/,303.0,NOW Inc.,DNOW,$1.46 B,$13.24,$0.11 B,$2.02 B,,2.3,Packaging,1415757590594131741
482,https://companiesmarketcap.com/atn-international/marketcap/,304.0,ATN International,ATNI,$0.75 B,$47.59,-$13.62 M,$0.72 B,,2.3,Pharmaceuticals,5380718181721596073
483,https://companiesmarketcap.com/atn-international/marketcap/,304.0,ATN International,ATNI,$0.75 B,$47.59,-$13.62 M,$0.72 B,,2.3,Dowjones,-3512652547975320346
484,https://companiesmarketcap.com/atn-international/marketcap/,304.0,ATN International,ATNI,$0.75 B,$47.59,-$13.62 M,$0.72 B,,2.3,Biotech,-6437318974046106094
485,https://companiesmarketcap.com/insulet/marketcap/,305.0,Insulet,PODD,$21.24 B,$305.89,$59.3 M,$1.24 B,69.418.000,2.3,MedicalCareFacilities,-1383796583637029543
486,https://companiesmarketcap.com/paycor/marketcap/,308.0,Paycor,PYCR,$4.26 B,$24.27,-$0.13 B,$0.45 B,,2.3,Retail,2932210656109287952
487,https://companiesmarketcap.com/paycor/marketcap/,308.0,Paycor,PYCR,$4.26 B,$24.27,-$0.13 B,$0.45 B,,2.3,SupermarketChains,-4069439822336842578
488,https://companiesmarketcap.com/formfactor/marketcap/,310.0,FormFactor,FORM,$1.93 B,$25.15,$0.10 B,$0.78 B,,2.293,FlavorsFragrances,2853990268684777167
489,https://companiesmarketcap.com/formfactor/marketcap/,310.0,FormFactor,FORM,$1.93 B,$25.15,$0.10 B,$0.78 B,,2.293,CosmeticsandBeauty,-7662671245642841754
490,https://companiesmarketcap.com/titan-machinery/marketcap/,311.0,Titan Machinery,TITN,$0.97 B,$42.90,$0.14 B,$2.13 B,,2.288,Financialservices,3247786743286756867
491,https://companiesmarketcap.com/sun-country-airlines/marketcap/,313.0,Sun Country Airlines,SNCY,$1.09 B,$18.75,$14.68 M,$0.83 B,,2.282,Tech,5392941245537608590
492,https://companiesmarketcap.com/sun-country-airlines/marketcap/,313.0,Sun Country Airlines,SNCY,$1.09 B,$18.75,$14.68 M,$0.83 B,,2.282,TechHardware,-5791872359498690370
493,https://companiesmarketcap.com/sun-country-airlines/marketcap/,313.0,Sun Country Airlines,SNCY,$1.09 B,$18.75,$14.68 M,$0.83 B,,2.282,Electronics,-4280093456798597290
494,https://companiesmarketcap.com/bill-com/marketcap/,314.0,Bill.com,BILL,$10.91 B,$103.31,-$0.33 B,$0.75 B,104.563.192,2.269,Financialservices,3247786743286756867
495,https://companiesmarketcap.com/enphase-energy/marketcap/,315.0,Enphase Energy,ENPH,$33.41 B,$245.83,$0.35 B,$2.01 B,135.633.000,2.26,Carrental,-8916052247768530120
496,https://companiesmarketcap.com/columbia-bank/marketcap/,316.0,Columbia Bank,COLB,$2.29 B,$29.17,$0.28 B,$0.70 B,,2.26,Food,4721068128442604370
497,https://companiesmarketcap.com/houlihan-lokey/marketcap/,317.0,Houlihan Lokey,HLI,$6.72 B,$97.91,$0.49 B,$2.26 B,63.422.701,2.257,MediaPress,-6159643471181631199
498,https://companiesmarketcap.com/houlihan-lokey/marketcap/,317.0,Houlihan Lokey,HLI,$6.72 B,$97.91,$0.49 B,$2.26 B,63.422.701,2.257,Entertainment,6852268802481802111
499,https://companiesmarketcap.com/cognex/marketcap/,318.0,Cognex,CGNX,$9.19 B,$53.20,$0.25 B,$1.01 B,173.256.000,2.257,Financialservices,3247786743286756867
500,https://companiesmarketcap.com/ccc-intelligent-solutions/marketcap/,321.0,CCC Intelligent Solutions,CCCS,$5.39 B,$8.69,$53.63 M,$0.76 B,,2.25,Medicaldevices,-2500090628927350323
501,https://companiesmarketcap.com/ccc-intelligent-solutions/marketcap/,321.0,CCC Intelligent Solutions,CCCS,$5.39 B,$8.69,$53.63 M,$0.76 B,,2.25,Tech,5392941245537608590
502,https://companiesmarketcap.com/rpc/marketcap/,323.0,RPC,RES,$2.11 B,$9.78,$0.19 B,$1.38 B,,2.25,Food,4721068128442604370
503,https://companiesmarketcap.com/rpc/marketcap/,323.0,RPC,RES,$2.11 B,$9.78,$0.19 B,$1.38 B,,2.25,Restaurantchains,-8690128616648987675
504,https://companiesmarketcap.com/cross-country-healthcare/marketcap/,324.0,Cross Country Healthcare,CCRN,$1.04 B,$28.00,$0.29 B,$2.81 B,,2.25,Tech,5392941245537608590
505,https://companiesmarketcap.com/cross-country-healthcare/marketcap/,324.0,Cross Country Healthcare,CCRN,$1.04 B,$28.00,$0.29 B,$2.81 B,,2.25,Semiconductors,590283686970277566
506,https://companiesmarketcap.com/cross-country-healthcare/marketcap/,324.0,Cross Country Healthcare,CCRN,$1.04 B,$28.00,$0.29 B,$2.81 B,,2.25,Electronics,-4280093456798597290
507,https://companiesmarketcap.com/cross-country-healthcare/marketcap/,324.0,Cross Country Healthcare,CCRN,$1.04 B,$28.00,$0.29 B,$2.81 B,,2.25,TechHardware,-5791872359498690370
508,https://companiesmarketcap.com/cross-country-healthcare/marketcap/,324.0,Cross Country Healthcare,CCRN,$1.04 B,$28.00,$0.29 B,$2.81 B,,2.25,Autonomousdriving,-7674529030655768042
509,https://companiesmarketcap.com/plug-power/marketcap/,325.0,Plug Power,PLUG,$9.61 B,$16.49,-$0.67 B,$0.64 B,578.043.278,2.249,Airlines,-6287371891685245861
510,https://companiesmarketcap.com/plug-power/marketcap/,325.0,Plug Power,PLUG,$9.61 B,$16.49,-$0.67 B,$0.64 B,578.043.278,2.249,Travel,458727220244788973
511,https://companiesmarketcap.com/plug-power/marketcap/,325.0,Plug Power,PLUG,$9.61 B,$16.49,-$0.67 B,$0.64 B,578.043.278,2.249,Transportation,-2725400413481745490
512,https://companiesmarketcap.com/ofg-bancorp/marketcap/,327.0,OFG Bancorp,OFG,$1.35 B,$28.44,$0.22 B,$0.54 B,,2.247,Usedcarretailer,-6325853402836694818
513,https://companiesmarketcap.com/ofg-bancorp/marketcap/,327.0,OFG Bancorp,OFG,$1.35 B,$28.44,$0.22 B,$0.54 B,,2.247,Carretail,6786009806407624192
514,https://companiesmarketcap.com/daktronics/marketcap/,328.0,Daktronics,DAKT,$0.14 B,$3.21,-$12.47 M,$0.66 B,,2.246,Sportsgoods,-818079648815732376
515,https://companiesmarketcap.com/daktronics/marketcap/,328.0,Daktronics,DAKT,$0.14 B,$3.21,-$12.47 M,$0.66 B,,2.246,Retail,2932210656109287952
516,https://companiesmarketcap.com/kb-home/marketcap/,329.0,KB Home,KBH,$3.00 B,$35.10,$0.98 B,$6.63 B,,2.244,Financialservices,3247786743286756867
517,https://companiesmarketcap.com/kb-home/marketcap/,329.0,KB Home,KBH,$3.00 B,$35.10,$0.98 B,$6.63 B,,2.244,Software,6273975210915946900
518,https://companiesmarketcap.com/kb-home/marketcap/,329.0,KB Home,KBH,$3.00 B,$35.10,$0.98 B,$6.63 B,,2.244,Tech,5392941245537608590
519,https://companiesmarketcap.com/village-super-market/marketcap/,333.0,Village Super Market,VLGEA,$0.34 B,$23.66,$48.57 M,$2.08 B,,2.225,Healthcare,1473658128705581606
520,https://companiesmarketcap.com/bassett-furniture/marketcap/,334.0,Bassett Furniture,BSET,$0.16 B,$18.56,$32.67 M,$0.49 B,,2.219,Gambling,-2553870588303058339
521,https://companiesmarketcap.com/bassett-furniture/marketcap/,334.0,Bassett Furniture,BSET,$0.16 B,$18.56,$32.67 M,$0.49 B,,2.219,Entertainment,6852268802481802111
522,https://companiesmarketcap.com/new-relic/marketcap/,335.0,New Relic,NEWR,$3.95 B,$57.83,-$0.21 B,$0.85 B,,2.217,Railways,593276617896207476
523,https://companiesmarketcap.com/new-relic/marketcap/,335.0,New Relic,NEWR,$3.95 B,$57.83,-$0.21 B,$0.85 B,,2.217,Transportation,-2725400413481745490
524,https://companiesmarketcap.com/new-relic/marketcap/,335.0,New Relic,NEWR,$3.95 B,$57.83,-$0.21 B,$0.85 B,,2.217,Infrastructure,7432902716785306754
525,https://companiesmarketcap.com/8x8/marketcap/,336.0,8x8,EGHT,$0.51 B,$4.62,-$0.13 B,$0.71 B,,2.216,Food,4721068128442604370
526,https://companiesmarketcap.com/jamf/marketcap/,337.0,Jamf,JAMF,$2.39 B,$19.71,-$0.15 B,$0.45 B,,2.212,Internet,-848597773130649638
527,https://companiesmarketcap.com/jamf/marketcap/,337.0,Jamf,JAMF,$2.39 B,$19.71,-$0.15 B,$0.45 B,,2.212,ECommerce,5458971525214020641
528,https://companiesmarketcap.com/jamf/marketcap/,337.0,Jamf,JAMF,$2.39 B,$19.71,-$0.15 B,$0.45 B,,2.212,Tech,5392941245537608590
529,https://companiesmarketcap.com/newegg/marketcap/,338.0,Newegg,NEGG,$0.77 B,$2.07,$1.33 M,$2.21 B,,2.205,Restaurantchains,-8690128616648987675
530,https://companiesmarketcap.com/newegg/marketcap/,338.0,Newegg,NEGG,$0.77 B,$2.07,$1.33 M,$2.21 B,,2.205,Food,4721068128442604370
531,https://companiesmarketcap.com/signify-health/marketcap/,339.0,Signify Health,SGFY,$8.44 B,$28.88,-$0.73 B,$0.78 B,177.419.471,2.2,Carretail,6786009806407624192
532,https://companiesmarketcap.com/signify-health/marketcap/,339.0,Signify Health,SGFY,$8.44 B,$28.88,-$0.73 B,$0.78 B,177.419.471,2.2,Retail,2932210656109287952
533,https://companiesmarketcap.com/evercommerce/marketcap/,340.0,EverCommerce,EVCM,$1.68 B,$8.74,-$32.68 M,$0.59 B,,2.2,Internet,-848597773130649638
534,https://companiesmarketcap.com/evercommerce/marketcap/,340.0,EverCommerce,EVCM,$1.68 B,$8.74,-$32.68 M,$0.59 B,,2.2,Usedcarretailer,-6325853402836694818
535,https://companiesmarketcap.com/evercommerce/marketcap/,340.0,EverCommerce,EVCM,$1.68 B,$8.74,-$32.68 M,$0.59 B,,2.2,Carretail,6786009806407624192
536,https://companiesmarketcap.com/boot-barn/marketcap/,342.0,Boot Barn Holdings,BOOT,$2.25 B,$75.57,$0.25 B,$1.58 B,,2.2,Healthcare,1473658128705581606
537,https://companiesmarketcap.com/madison-square-garden/marketcap/,343.0,Madison Square Garden,MSGE,$1.61 B,$46.88,-$0.17 B,$1.83 B,,2.2,Professionalservices,8712968451453521438
538,https://companiesmarketcap.com/madison-square-garden/marketcap/,343.0,Madison Square Garden,MSGE,$1.61 B,$46.88,-$0.17 B,$1.83 B,,2.2,Engineering,-4107645347768548595
539,https://companiesmarketcap.com/enerpac-tool-group/marketcap/,344.0,Enerpac Tool Group,EPAC,$1.44 B,$25.40,$27.81 M,$0.57 B,,2.2,Tech,5392941245537608590
540,https://companiesmarketcap.com/enerpac-tool-group/marketcap/,344.0,Enerpac Tool Group,EPAC,$1.44 B,$25.40,$27.81 M,$0.57 B,,2.2,TechHardware,-5791872359498690370
541,https://companiesmarketcap.com/enerpac-tool-group/marketcap/,344.0,Enerpac Tool Group,EPAC,$1.44 B,$25.40,$27.81 M,$0.57 B,,2.2,Semiconductors,590283686970277566
542,https://companiesmarketcap.com/eagle-materials/marketcap/,345.0,Eagle Materials,EXP,$5.31 B,$144.19,$0.53 B,$2.04 B,,2.2,Agriculture,-4833034140269920163
543,https://companiesmarketcap.com/eagle-materials/marketcap/,345.0,Eagle Materials,EXP,$5.31 B,$144.19,$0.53 B,$2.04 B,,2.2,Chemicals,-818748575553705624
544,https://companiesmarketcap.com/pacwest-bancorp/marketcap/,346.0,PacWest Bancorp,PACW,$2.87 B,$24.40,$0.68 B,$1.35 B,,2.2,Chemicals,-818748575553705624
545,https://companiesmarketcap.com/oge-energy/marketcap/,350.0,OGE Energy,OGE,$7.99 B,$39.94,$1.30 B,$3.24 B,200.200.000,2.185,RentalLeasingServices,985844065485390940
546,https://companiesmarketcap.com/outfront-media/marketcap/,352.0,Outfront Media,OUT,$3.13 B,$19.10,$0.15 B,$1.74 B,,2.181,Insurance,-2611088800210967206
547,https://companiesmarketcap.com/outfront-media/marketcap/,352.0,Outfront Media,OUT,$3.13 B,$19.10,$0.15 B,$1.74 B,,2.181,Investment,-3683647381629899485
548,https://companiesmarketcap.com/box/marketcap/,353.0,Box,BOX,$4.35 B,$30.50,$16.96 M,$0.96 B,,2.172,Clothing,-4012403625881737752
549,https://companiesmarketcap.com/box/marketcap/,353.0,Box,BOX,$4.35 B,$30.50,$16.96 M,$0.96 B,,2.172,Footwear,-6317385944413730398
550,https://companiesmarketcap.com/microstrategy/marketcap/,354.0,MicroStrategy,MSTR,$2.50 B,$216.97,-$1.26 B,$0.50 B,,2.172,Airlines,-6287371891685245861
551,https://companiesmarketcap.com/microstrategy/marketcap/,354.0,MicroStrategy,MSTR,$2.50 B,$216.97,-$1.26 B,$0.50 B,,2.172,Travel,458727220244788973
552,https://companiesmarketcap.com/microstrategy/marketcap/,354.0,MicroStrategy,MSTR,$2.50 B,$216.97,-$1.26 B,$0.50 B,,2.172,Transportation,-2725400413481745490
553,https://companiesmarketcap.com/ares-management/marketcap/,355.0,Ares Management,ARES,$22.88 B,$77.47,$0.87 B,$3.42 B,175.631.144,2.17,Healthcare,1473658128705581606
554,https://companiesmarketcap.com/evercore/marketcap/,356.0,Evercore,EVR,$4.92 B,$126.72,$0.95 B,$3.04 B,,2.16,Advertising,-8917243490172367829
555,https://companiesmarketcap.com/he-equipment-services/marketcap/,357.0,H&E Equipment Services,HEES,$1.71 B,$47.24,$0.14 B,$1.17 B,,2.157,AutomotiveSuppliers,-5087768184139776565
556,https://companiesmarketcap.com/apollo-global-management/marketcap/,358.0,Apollo Global Management,APO,$41.82 B,$69.71,-$6.28 B,$7.32 B,584.300.000,2.153,Buildingmaterials,6318092696281818196
557,https://companiesmarketcap.com/five9/marketcap/,362.0,Five9,FIVN,$5.11 B,$72.49,-$84.25 M,$0.74 B,,2.138,Food,4721068128442604370
558,https://companiesmarketcap.com/wafd-bank/marketcap/,363.0,WaFd Bank,WAFD,$2.37 B,$36.35,$0.30 B,$0.66 B,,2.132,Semiconductors,590283686970277566
559,https://companiesmarketcap.com/wafd-bank/marketcap/,363.0,WaFd Bank,WAFD,$2.37 B,$36.35,$0.30 B,$0.66 B,,2.132,Tech,5392941245537608590
560,https://companiesmarketcap.com/bank-of-hawaii/marketcap/,364.0,Bank of Hawaii,BOH,$3.22 B,$80.60,$0.28 B,$0.68 B,,2.115,WasteRecycling,-8067709401467209413
561,https://companiesmarketcap.com/neogen/marketcap/,365.0,Neogen,NEOG,$3.86 B,$17.86,-$1.88 M,$0.63 B,,2.108,Banks,-3731527361154377479
562,https://companiesmarketcap.com/neogen/marketcap/,365.0,Neogen,NEOG,$3.86 B,$17.86,-$1.88 M,$0.63 B,,2.108,Financialservices,3247786743286756867
563,https://companiesmarketcap.com/coeur-mining/marketcap/,366.0,Coeur Mining,CDE,$1.12 B,$3.80,-$0.13 B,$0.78 B,,2.105,Financialservices,3247786743286756867
564,https://companiesmarketcap.com/newmarket/marketcap/,367.0,NewMarket Corp,NEU,$3.40 B,$344.50,$0.30 B,$2.65 B,,2.104,Aerospace,-4642465698626703435
565,https://companiesmarketcap.com/america-car-mart/marketcap/,371.0,America's Car-Mart,CRMT,$0.49 B,$78.40,$0.10 B,$1.34 B,,2.1,Medicaldevices,-2500090628927350323
566,https://companiesmarketcap.com/kforce/marketcap/,372.0,Kforce,KFRC,$1.20 B,$58.25,$0.11 B,$1.70 B,,2.1,Internet,-848597773130649638
567,https://companiesmarketcap.com/kforce/marketcap/,372.0,Kforce,KFRC,$1.20 B,$58.25,$0.11 B,$1.70 B,,2.1,Travel,458727220244788973
568,https://companiesmarketcap.com/kforce/marketcap/,372.0,Kforce,KFRC,$1.20 B,$58.25,$0.11 B,$1.70 B,,2.1,OnlineTravel,-6625258044840405860
569,https://companiesmarketcap.com/kforce/marketcap/,372.0,Kforce,KFRC,$1.20 B,$58.25,$0.11 B,$1.70 B,,2.1,Tech,5392941245537608590
570,https://companiesmarketcap.com/astronics-corp/marketcap/,373.0,Astronics Corporation,ATRO,$0.35 B,$10.99,-$29.82 M,$0.49 B,,2.1,ScientificTechnicalInstruments,-2149647711263352644
571,https://companiesmarketcap.com/astronics-corp/marketcap/,373.0,Astronics Corporation,ATRO,$0.35 B,$10.99,-$29.82 M,$0.49 B,,2.1,Tech,5392941245537608590
572,https://companiesmarketcap.com/incyte/marketcap/,374.0,Incyte,INCY,$17.98 B,$80.83,$0.56 B,$3.33 B,222.415.000,2.094,Financialservices,3247786743286756867
573,https://companiesmarketcap.com/incyte/marketcap/,374.0,Incyte,INCY,$17.98 B,$80.83,$0.56 B,$3.33 B,222.415.000,2.094,Banks,-3731527361154377479
574,https://companiesmarketcap.com/koppers/marketcap/,375.0,Koppers,KOP,$0.66 B,$32.06,$0.11 B,$1.90 B,,2.088,Banks,-3731527361154377479
575,https://companiesmarketcap.com/koppers/marketcap/,375.0,Koppers,KOP,$0.66 B,$32.06,$0.11 B,$1.90 B,,2.088,Financialservices,3247786743286756867
576,https://companiesmarketcap.com/frontdoor/marketcap/,376.0,Frontdoor,FTDR,$1.94 B,$23.91,$0.12 B,$1.66 B,,2.081,Chemicals,-818748575553705624
577,https://companiesmarketcap.com/mdc-holdings/marketcap/,377.0,MDC Holdings,MDC,$2.53 B,$35.55,$0.87 B,$5.66 B,,2.08,Transportation,-2725400413481745490
578,https://companiesmarketcap.com/trex/marketcap/,378.0,Trex,TREX,$5.56 B,$50.73,$0.30 B,$1.21 B,,2.074,Pharmaceuticals,5380718181721596073
579,https://companiesmarketcap.com/trex/marketcap/,378.0,Trex,TREX,$5.56 B,$50.73,$0.30 B,$1.21 B,,2.074,Biotech,-6437318974046106094
